delegator_address,node_identity_id
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,2
0x3077f103bd9a7690c88767f6c073f286bd232317,3
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,3
0x3077f103bd9a7690c88767f6c073f286bd232317,4
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,4
0x3077f103bd9a7690c88767f6c073f286bd232317,5
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,5
0x3077f103bd9a7690c88767f6c073f286bd232317,6
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,6
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,7
0x3077f103bd9a7690c88767f6c073f286bd232317,7
0xd28b3107724e066264f735ffedaad0d5f35a426c,7
0xce45174e0fafae449652b24719f664eaf3b4677d,7
0x42925f3b33d315000276f0f6a257e4fc3c06da21,7
0x4f1442ce0232b5a178d83ec928a796098c43b026,7
0x922a00075edbd3909aafe75cbc20d4851e984859,7
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,7
0x3077f103bd9a7690c88767f6c073f286bd232317,8
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,8
0x3077f103bd9a7690c88767f6c073f286bd232317,9
0x357ebb0290ea30bf84f011eb0613f152ef06406d,9
0xd28b3107724e066264f735ffedaad0d5f35a426c,9
0xe23a6b2ec7954704422afe8c4c422803928408ba,9
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,9
0x20bd45e3529e9aa3b59b30ba5f509a4d0f572ab2,9
0x7556e6208491aa331026dd781ade541cabbfa176,9
0x09f331cddd8b2a3eac1169e938133371c3fce528,9
0xcca5ff0b24b3153262ffb7efbc8a0ce5d635a0db,9
0x8bf4364a5b4f55eef70f37ac32ed26f095b5c011,9
0xaea88f1ac25c4c752e3e2bb540f4167125525d20,9
0xa4cc91610c3ea93b4684a175a1fd967376b7b03f,9
0x8e103fa9ea1c9b7b591bb4a87be840e332787eeb,9
0xed85ace7cc10b996a84905e5635f25228de8df6a,9
0x90098ee8c21e5397e8ff1978bd40ffcd76174756,9
0x27061b37194e90695589270aa785c14786ef4358,9
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,9
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,9
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,9
0x3077f103bd9a7690c88767f6c073f286bd232317,10
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,10
0x3077f103bd9a7690c88767f6c073f286bd232317,11
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,11
0x3077f103bd9a7690c88767f6c073f286bd232317,12
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,12
0x3077f103bd9a7690c88767f6c073f286bd232317,13
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,13
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,13
0x3077f103bd9a7690c88767f6c073f286bd232317,14
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,14
0x3077f103bd9a7690c88767f6c073f286bd232317,15
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,15
0x3077f103bd9a7690c88767f6c073f286bd232317,16
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,16
0x3077f103bd9a7690c88767f6c073f286bd232317,17
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,17
0x3077f103bd9a7690c88767f6c073f286bd232317,18
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,18
0x3077f103bd9a7690c88767f6c073f286bd232317,19
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,19
0x3077f103bd9a7690c88767f6c073f286bd232317,20
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,20
0x3077f103bd9a7690c88767f6c073f286bd232317,21
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,21
0x3077f103bd9a7690c88767f6c073f286bd232317,22
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,22
0x3077f103bd9a7690c88767f6c073f286bd232317,23
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,23
0x3077f103bd9a7690c88767f6c073f286bd232317,24
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,24
0x3077f103bd9a7690c88767f6c073f286bd232317,25
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,25
0x3077f103bd9a7690c88767f6c073f286bd232317,26
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,26
0x3077f103bd9a7690c88767f6c073f286bd232317,27
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,27
0x3077f103bd9a7690c88767f6c073f286bd232317,28
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,28
0x3077f103bd9a7690c88767f6c073f286bd232317,29
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,29
0x3077f103bd9a7690c88767f6c073f286bd232317,30
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,30
0x3077f103bd9a7690c88767f6c073f286bd232317,31
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,31
0x3077f103bd9a7690c88767f6c073f286bd232317,32
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,32
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,33
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,34
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,35
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,36
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,36
0x19eb20a686022608bfde3d337244e1f364c8efb7,37
0x7779db32a942d32c9f2aaf6ff680faa7e1e9f84f,38
0x840af7a83c5fefa87a360fb98c027a40e7e58f1b,44
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,45
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,46
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,47
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,48
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,49
0x67164c15e2a606f48f829cb71b1a04db41d47917,50
0x0efe4f1ddbf44443377d05a458451c9ca1be73b8,54
0xc4d83f68f783d9d833813842b006b30af2968fa5,55
0xc4d83f68f783d9d833813842b006b30af2968fa5,56
0xc4d83f68f783d9d833813842b006b30af2968fa5,57
0xe19e7c27df88c8a705d4df18feab67030fa9b380,59
0xe19e7c27df88c8a705d4df18feab67030fa9b380,60
0x0a0d8713c3fcfd18ab9bab182142b51a16079dbc,60
0x19eb20a686022608bfde3d337244e1f364c8efb7,61
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,61
0xd28b3107724e066264f735ffedaad0d5f35a426c,62
0xf220a79836bd4c7fe0f0760b154d955c01c6dd93,62
0x3a45bae368dd903074cda7e08f0f3d8a0a63e6de,62
0xb6c3ff5539522323dfd6ff1d9f7cff7c4f34d6c6,62
0xf220a79836bd4c7fe0f0760b154d955c01c6dd93,64
0x907b7a9851d372cd301a938799c00a8b464a2419,65
0x907b7a9851d372cd301a938799c00a8b464a2419,67
0xe6b6dc9dd0c0d72cb14476193289d6575444376f,70
0xee92c0402b937d955abec839aab42df4ced716a1,72
0x55bb097adfb35dd0a9dfa8ebe03d579c5b3db8b9,72
0xa8d21f6b3fbaac6de2be1b24e8bb707e0e014de5,73
0x069fefd6ea464df8f03fc29a4fafddd0eaaf2601,74
0xd28b3107724e066264f735ffedaad0d5f35a426c,75
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,75
0x907b7a9851d372cd301a938799c00a8b464a2419,76
0x3e4c39228bfcbfb98edbc1905a6c7716cd5303f2,77
0xf31e8ca84382bf02d4367905b6fb536beb08e11d,77
0x86de4d5e5498b0d635c29e187d38c6f0be76889a,77
0x17beedb486cb8202ea056db3105f564020d7876c,77
0xd16616daf37157a3b242998dee144fa4da4c7214,77
0xdb3b95a0567c27a0d1fd6020550dd566a903300d,77
0x3e4c39228bfcbfb98edbc1905a6c7716cd5303f2,80
0x97cb2ac6009b2a2cc95843db610ca3f27c75bbac,83
0x4bea5e7ec1b3b407acac6da91c20731fba405b30,84
0x4bea5e7ec1b3b407acac6da91c20731fba405b30,86
0x34446d2b12bcb468403386be511ea857e41d5c04,88
0x34446d2b12bcb468403386be511ea857e41d5c04,89
0x34446d2b12bcb468403386be511ea857e41d5c04,90
0x34446d2b12bcb468403386be511ea857e41d5c04,91
0x7aff692b5d15b94577a59058dc28c4dd64368c60,92
0x828f961b9c4c1d3e7ac88ebb5a764dd97d02a318,93
0x49eb60e1b1187430f66131e8663783757740e8d2,94
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,94
0x3078c02fdf27a008bfb7eeea3cd5776acc892612,95
0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f,96
0xd016c9094d63eca2255a9bb20c021ea4b16b0a2a,96
0x77f949e0e0a395757bdde6510d4f4e4be168baf4,96
0x018895b05d5ebae4571db08c0a1472b071b5e66c,97
0xdae4d466150eb98f456286ff41179ccdb0adc081,98
0x706522d3b7b784b84bcf308d989e50dd3577f5ba,99
0x706522d3b7b784b84bcf308d989e50dd3577f5ba,100
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,101
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,101
0x63d28071c1574277b5fd8f11886ade869a660fc9,101
0x357ebb0290ea30bf84f011eb0613f152ef06406d,101
0xe3324e63cc99f05dc482d2e73b2016143b163ede,101
0xfe8c1e0d733815bdd889144ea721a39b44fda866,101
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,101
0x5ef5d89ab637d941a82fc30872abebec02d3e3f1,101
0x497583c2124441cb9387adc81759fc0950cb6ed8,101
0x10e82513d367b7d99157f9f3cd309080d2a36a97,101
0x896930e77cdf937b26ad5fa0f8e5957616f496e2,101
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,101
0xb598c060ef2b844286ed60e2eb5058dc69a2ad84,101
0x861202b0693b5cb64f38704795ee96e71199d737,101
0xe23a6b2ec7954704422afe8c4c422803928408ba,101
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,101
0xab9ff3b61c1fbc40d1ac6610b3b1093805165fb9,101
0x71d7d9836884ab6801160f3f12063b262f44fe7a,101
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,101
0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,101
0x50d55e6ed4146425c52c26521ff14be90bd4d1a5,101
0xacf01bd31fa84c64a8ed6c16c090e0944b108f59,101
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,101
0xcb18357e0dfea14b4d84d1d0ca1687c203d6c62b,101
0x42925f3b33d315000276f0f6a257e4fc3c06da21,101
0x07ceae37d0cff6baeb729b885e36527bd123baeb,101
0x922a00075edbd3909aafe75cbc20d4851e984859,101
0x2756301b12dbd300f329f7693839011eca868c0b,101
0x86de4d5e5498b0d635c29e187d38c6f0be76889a,101
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,101
0x67164c15e2a606f48f829cb71b1a04db41d47917,101
0xfb013a35c5939ab629e88c2a91e7f4d35ed5bfa7,101
0x02cc95b317ffff75878a8508885ae4842c6d2694,101
0x4353fb2ac5924214ef3e23aaddbca336ce254447,103
0x706522d3b7b784b84bcf308d989e50dd3577f5ba,104
0x3d03843f5bbd7007a0937f38fd72bc0fbe625398,105
0x8e9c666458788b984ebfc20e00794945e1e7cdad,106
0x8e9c666458788b984ebfc20e00794945e1e7cdad,107
0x8e9c666458788b984ebfc20e00794945e1e7cdad,108
0x8e9c666458788b984ebfc20e00794945e1e7cdad,109
0x8e9c666458788b984ebfc20e00794945e1e7cdad,110
0x8e9c666458788b984ebfc20e00794945e1e7cdad,111
0xe2a3505aa76b481e00632346a1c235889ea8f9e6,112
0x922a00075edbd3909aafe75cbc20d4851e984859,115
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,115
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,115
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,116
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,116
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,116
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,119
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,119
0x77d90c6aceb4ff3dcfb00ae719943775bf8331fb,119
0x602c0025fa7b4d7b9da3851315230f86e7361a60,120
0xb66b2b50ba5595105a57306dd01b05d2f843178a,122
0xd8a11e406c82c8a85561e6439cefc713d3782efe,123
0x7232af3552c83e646e4a43368ccde98c4433533f,125
0x13f2ca958dffd3f313e7352387516b2c6edcf3fb,126
0x65b99f6a44b3d513f0656231854813e1810f31e5,127
0xac68e6ede891f9b314e8e189e81375ff72d02219,128
0xfe8c1e0d733815bdd889144ea721a39b44fda866,131
0x98a96425b337c80bc9e2bd493a65e7546be8daae,131
0xa8a809c5b9681617da775e6e16a6eae1792afb42,131
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,131
0x20bd45e3529e9aa3b59b30ba5f509a4d0f572ab2,131
0x922a00075edbd3909aafe75cbc20d4851e984859,131
0x47e920f0379ca4648dade5c79bf022c8283efc67,131
0xd5f95e1910122764e50f7e55bcffb3b162eeb405,131
0x322b412378eb0e92a1fd510090139f51b97ece8b,131
0xc93b9efa79f4d66875b4168c408007b956344467,131
0xb35629afa1d947cd954859981feb0071c9649be8,131
0x97039c3bcba43eaeb9551ebf6ccf50eb481d84d6,131
0x1f0299942390de72e9e5a0d7ae0ffd09d5007fcb,131
0x9b2d9121f91a5b647af8d85cf0b6859e49e86fde,131
0xb619353b6c20b3825c5311f6e31d0ad26c641178,131
0x96e3d4d0e4e271cb08e5dfc0c1b1dd77ca0fd089,131
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,135
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,135
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,137
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,139
0x8dd0513d158508ff152b0ad45562a22b39644359,139
0xb43c5279e3b5322d8cbfb617be310c37870bb8cb,139
0x497583c2124441cb9387adc81759fc0950cb6ed8,139
0x4380cc0ab24f4b83aa6ae3efc368caa2bc528cec,139
0xb4e13ae1379b1c0823b887c8ed385128e05ba61b,139
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,139
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,139
0x19eb20a686022608bfde3d337244e1f364c8efb7,139
0x7210c2d2b5c4ac96018cde5f74e95cdfcefaf7fe,139
0x04887a931b64e49cfd91663a82315e2b16c1961e,139
0x7556e6208491aa331026dd781ade541cabbfa176,139
0x398adad8b6602b7ce8148b1658b92f49ed8072ef,139
0x922a00075edbd3909aafe75cbc20d4851e984859,139
0xb7356c5964aeea4777248ce02547ff256e54a4c0,139
0xcca5ff0b24b3153262ffb7efbc8a0ce5d635a0db,139
0x36aa6595f9a50a5260ee377ea184333c0c639a55,139
0x9f16bbe53cd85e44d5e83caf7421316f7e81c8cf,139
0x18405396c4cec8447e74d408fabef1a9c2dc6269,139
0x9a47831de1f21e61b6b9cb1bb0392ac0b9853359,140
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,141
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,141
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,142
0x870904625800869e97600eb281d8a7c707788be8,142
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,146
0xb837947627c9eae579b001cb007e03b27995fd02,146
0xa19bace3ee6c2dc7fa6d8d194ba4e5f50928d06d,146
0x2756301b12dbd300f329f7693839011eca868c0b,146
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,146
0xf1e085349d492a5546658e28a470055ced37c3f4,146
0xf9896e42c33a4ae029c12135a390de542ebc340e,146
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,153
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,153
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,154
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,155
