delegator_address,node_identity_id
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,158
0x3077f103bd9a7690c88767f6c073f286bd232317,158
0xc3bd46c54286cd0bd386eee8000ac3db0cafad01,158
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,158
0x861736fa0e2898d5acde086c21d4ffaf170101fc,158
0x0e6be96b9835d97caa73fdc1d018c2d1d91dd5e1,158
0xdb3b95a0567c27a0d1fd6020550dd566a903300d,158
0xd28b3107724e066264f735ffedaad0d5f35a426c,158
0xd4656987db7d5f4692637dc0f216b1eddee39bf7,158
0x6c9cd792dfa1a8604195c630e3abc3952255e8c7,158
0x52cbd37423acb7d545bb1cb29b360f6208f08d3c,158
0xc4aeb5fd1f73755b18bd6d3b51a478278a1cce0d,158
0xa1d4682999dfebc7ff85056ffc12727f288a2d88,158
0xaf0f64222a720840befd808e71f24365c3c66422,158
0x20bd45e3529e9aa3b59b30ba5f509a4d0f572ab2,158
0xc20e46f7b682cfbb59bab468adb88cafdd1a9abe,158
0x0f587d27bdbeec9dcc204609287fa1a735fb6f40,158
0x09f331cddd8b2a3eac1169e938133371c3fce528,158
0xe8e5085a60e25fd706d3e070551d5bfd958effbb,158
0x398adad8b6602b7ce8148b1658b92f49ed8072ef,158
0xd175fbbda2e72edf8e28e16abb6e63f88f15ddb7,158
0x95fe996af6d08933b563b198c3a9bfe91c61c4e9,158
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,158
0xa8a809c5b9681617da775e6e16a6eae1792afb42,158
0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f,158
0x50d55e6ed4146425c52c26521ff14be90bd4d1a5,158
0x47e920f0379ca4648dade5c79bf022c8283efc67,158
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,159
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,159
0x65b99f6a44b3d513f0656231854813e1810f31e5,159
0x24393a7e6b782762567d97e3800601eb7f8e80a5,159
0xb5ba55143e6719d5597e0c700772b4ccc5f6b7f8,159
0x4f1442ce0232b5a178d83ec928a796098c43b026,159
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,159
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,160
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,160
0xa8a809c5b9681617da775e6e16a6eae1792afb42,160
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,160
0xb5ba55143e6719d5597e0c700772b4ccc5f6b7f8,160
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,160
0xa7cdd0cab69fc447cd50b842f0ca66ee555ba1e9,160
0x95fe996af6d08933b563b198c3a9bfe91c61c4e9,160
0x66b9f28422f6dddb0745bd1fe6740c14bc5b1c70,160
0x42925f3b33d315000276f0f6a257e4fc3c06da21,160
0x7191525d94dfc6cfa9e5d44c6d6ae23b7cdee9a5,160
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,160
0xa57d7aa44517bb349fd6deb1ac6771774ba51387,160
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,160
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,161
0x907b7a9851d372cd301a938799c00a8b464a2419,161
0xb837947627c9eae579b001cb007e03b27995fd02,161
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,161
0x65b99f6a44b3d513f0656231854813e1810f31e5,161
0xd4656987db7d5f4692637dc0f216b1eddee39bf7,161
0xc4aeb5fd1f73755b18bd6d3b51a478278a1cce0d,161
0xd814336d41d4fad9c3674a7c5c54751d03ad1da5,161
0xcca5ff0b24b3153262ffb7efbc8a0ce5d635a0db,161
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,161
0x6cf6e24f1a5331ab13f38d093c9b409da701ce69,161
0x5a0e750798f8fa29779049bbdbbbadeb1c81d2b9,161
0xf14f2b9f439e209798577c5e67a6f133de26c030,161
0xa0a6ff7ee2d71d04c20195b8a919fafff513a9d4,161
0xe88a2a2c4a6fec8d0cb94646666c93a8d953ad57,161
0xa8a809c5b9681617da775e6e16a6eae1792afb42,161
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,162
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,162
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,162
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,162
0xf3bcf0b7da4f428e32864f81f7fb2aba99f9e9ab,162
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,163
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,165
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,165
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,166
0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,166
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,166
0xcc66b7f749fb0f0ab60d77d65e470b3f368fcb17,166
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,167
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,169
0x922a00075edbd3909aafe75cbc20d4851e984859,169
0x2756301b12dbd300f329f7693839011eca868c0b,169
0x870904625800869e97600eb281d8a7c707788be8,169
0xa57d7aa44517bb349fd6deb1ac6771774ba51387,169
0xbfae446a91215bcb0b2c6d0fe1df8286008756bc,169
0x6447b9b40536436b42424a984876d7e3b858f8f7,171
0xc3bd46c54286cd0bd386eee8000ac3db0cafad01,171
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,171
0x082db5d05c2ab1899050f1dbe4a734181efe5de9,171
0x189ccc41aff05ab0e125d81c4e35ac6c5bc4f1b0,171
0x50d55e6ed4146425c52c26521ff14be90bd4d1a5,171
0x27061b37194e90695589270aa785c14786ef4358,171
0x47e920f0379ca4648dade5c79bf022c8283efc67,171
0x2756301b12dbd300f329f7693839011eca868c0b,171
0x9b2d9121f91a5b647af8d85cf0b6859e49e86fde,171
0x0a593f5e1a7e04a88078f4f99cc94145a7795009,171
0x488c410f399a2d683ca9f0f2818a0cebbf7f1821,171
0xd016c9094d63eca2255a9bb20c021ea4b16b0a2a,171
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,171
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,172
0x0db56c99b8ad68f35f4b1772a4ffed3fb16204f6,172
0xcc5ef20cffe5c184892e9302d879b189f7c7da53,172
0xd8a11e406c82c8a85561e6439cefc713d3782efe,174
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,176
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,177
0x8dd0513d158508ff152b0ad45562a22b39644359,185
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,187
0x49eb60e1b1187430f66131e8663783757740e8d2,187
0xd28b3107724e066264f735ffedaad0d5f35a426c,187
0x497583c2124441cb9387adc81759fc0950cb6ed8,187
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,187
0xc4d83f68f783d9d833813842b006b30af2968fa5,187
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,187
0x873b0d0b5de0cca15a7e7406bc573eb4e4f567ef,187
0x840d11b8cfd350c930af8e3642f576dc8a101428,187
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,189
0x3077f103bd9a7690c88767f6c073f286bd232317,189
0xc3bd46c54286cd0bd386eee8000ac3db0cafad01,189
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,189
0xe3324e63cc99f05dc482d2e73b2016143b163ede,189
0x0e6be96b9835d97caa73fdc1d018c2d1d91dd5e1,189
0xe6b4accc6a58d5998ce7d0740e471e2cde0d3cfa,189
0x49eb60e1b1187430f66131e8663783757740e8d2,189
0xbf87fafcc5d86010744ade5e1669d785958fd871,189
0xd28b3107724e066264f735ffedaad0d5f35a426c,189
0x018895b05d5ebae4571db08c0a1472b071b5e66c,189
0xdcb9608edc5920f17df68a40f82d4c6d86942209,189
0x95fe996af6d08933b563b198c3a9bfe91c61c4e9,189
0x922a00075edbd3909aafe75cbc20d4851e984859,189
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,189
0x801e8f44f01ee5cf0318593715391a465cedc100,189
0x4d2c06203125ca34e067c39b7178fea6f1d1504c,189
0xc3bd46c54286cd0bd386eee8000ac3db0cafad01,190
0xb837947627c9eae579b001cb007e03b27995fd02,190
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,190
0x828f961b9c4c1d3e7ac88ebb5a764dd97d02a318,190
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,190
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,190
0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,190
0x42925f3b33d315000276f0f6a257e4fc3c06da21,190
0xa19bace3ee6c2dc7fa6d8d194ba4e5f50928d06d,190
0x873b0d0b5de0cca15a7e7406bc573eb4e4f567ef,190
0xb4ffd9b783a71b7cb1790d02e8f744cc32dc9c1f,190
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,190
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,190
0xcc66b7f749fb0f0ab60d77d65e470b3f368fcb17,190
0x801e8f44f01ee5cf0318593715391a465cedc100,190
0x2482580b38b0b709a31d183120c804af10a6bcb1,190
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,191
0x3077f103bd9a7690c88767f6c073f286bd232317,191
0xc3bd46c54286cd0bd386eee8000ac3db0cafad01,191
0x18405396c4cec8447e74d408fabef1a9c2dc6269,191
0x8dd0513d158508ff152b0ad45562a22b39644359,191
0xe3324e63cc99f05dc482d2e73b2016143b163ede,191
0x0e6be96b9835d97caa73fdc1d018c2d1d91dd5e1,191
0x9215a642cf3c8b883db416a292e6c3487d84b420,191
0x23852ad4213645013e5b073738a8514f88ecf5be,191
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,191
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,191
0x34446d2b12bcb468403386be511ea857e41d5c04,191
0xe23a6b2ec7954704422afe8c4c422803928408ba,191
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,191
0xacf01bd31fa84c64a8ed6c16c090e0944b108f59,191
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,191
0x4b5fffa39fa909d0742f4a8242b765ff3e7368bc,191
0x66b9f28422f6dddb0745bd1fe6740c14bc5b1c70,191
0x922a00075edbd3909aafe75cbc20d4851e984859,191
0xb7356c5964aeea4777248ce02547ff256e54a4c0,191
0xd814336d41d4fad9c3674a7c5c54751d03ad1da5,191
0x7191525d94dfc6cfa9e5d44c6d6ae23b7cdee9a5,191
0xb4ffd9b783a71b7cb1790d02e8f744cc32dc9c1f,191
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,191
0x67164c15e2a606f48f829cb71b1a04db41d47917,191
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,191
0x801e8f44f01ee5cf0318593715391a465cedc100,191
0x7d637bd6c8aa6087164f9ec6f0ec79b5f9296133,191
0xe7ac4eac15d7dce3c95d1bd1cc8ca8b97a952845,191
0x44546f0d0446cae543dd0ab8c7a70012e94600fe,191
0x50d55e6ed4146425c52c26521ff14be90bd4d1a5,191
0x47e920f0379ca4648dade5c79bf022c8283efc67,191
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,191
0x9b2d9121f91a5b647af8d85cf0b6859e49e86fde,191
0x907b7a9851d372cd301a938799c00a8b464a2419,192
0x0e6be96b9835d97caa73fdc1d018c2d1d91dd5e1,192
0x23852ad4213645013e5b073738a8514f88ecf5be,192
0x98a96425b337c80bc9e2bd493a65e7546be8daae,192
0x65b99f6a44b3d513f0656231854813e1810f31e5,192
0xd28b3107724e066264f735ffedaad0d5f35a426c,192
0x497583c2124441cb9387adc81759fc0950cb6ed8,192
0x4380cc0ab24f4b83aa6ae3efc368caa2bc528cec,192
0xd4656987db7d5f4692637dc0f216b1eddee39bf7,192
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,192
0xc4d83f68f783d9d833813842b006b30af2968fa5,192
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,192
0x577112fa4f415f3493bfab014d27444825a3c00d,192
0x4b5fffa39fa909d0742f4a8242b765ff3e7368bc,192
0x4a9f3385ef6c1a51b2b0d02da578c3879b26b7d9,192
0x7f8f605d07965a7dfdbd0c63fe1d85f46075990a,192
0x66b9f28422f6dddb0745bd1fe6740c14bc5b1c70,192
0x2756301b12dbd300f329f7693839011eca868c0b,192
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,192
0x44546f0d0446cae543dd0ab8c7a70012e94600fe,192
0x907b7a9851d372cd301a938799c00a8b464a2419,193
0x7232af3552c83e646e4a43368ccde98c4433533f,193
0x497583c2124441cb9387adc81759fc0950cb6ed8,193
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,193
0x02cc95b317ffff75878a8508885ae4842c6d2694,193
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,193
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,193
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,194
0x6447b9b40536436b42424a984876d7e3b858f8f7,194
0x3077f103bd9a7690c88767f6c073f286bd232317,194
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,194
0x10e82513d367b7d99157f9f3cd309080d2a36a97,194
0xb4e13ae1379b1c0823b887c8ed385128e05ba61b,194
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,194
0x42925f3b33d315000276f0f6a257e4fc3c06da21,194
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,194
0xf785d4b319a0ef4c1f4530d912dcdf4acb2a245e,194
0x34446d2b12bcb468403386be511ea857e41d5c04,198
0x373c828d7c2a5af763aa6df9d17351c910abda77,198
0x6e7294aaf2fbe6b423189dc1352b8c62e643440b,198
0x34e8bedefb32ca9375db7df4ac5be62b5fd1098b,198
0xb4208e12c77788d4f51e8204a2408a9469fe89c4,198
0x436ff2346040bb4645e606975e72d5b11e86af8f,198
0xb5c6e62ed49fa55c25910167ba7650084cf9a47e,198
0xc93b9efa79f4d66875b4168c408007b956344467,198
0x1b2cf4ac80502409ec0a80531eb506699d13a486,198
0xf31e8ca84382bf02d4367905b6fb536beb08e11d,198
0x34446d2b12bcb468403386be511ea857e41d5c04,199
0x373c828d7c2a5af763aa6df9d17351c910abda77,199
0x34e8bedefb32ca9375db7df4ac5be62b5fd1098b,199
0xb4208e12c77788d4f51e8204a2408a9469fe89c4,199
0x436ff2346040bb4645e606975e72d5b11e86af8f,199
0xb5c6e62ed49fa55c25910167ba7650084cf9a47e,199
0xc93b9efa79f4d66875b4168c408007b956344467,199
0x1b2cf4ac80502409ec0a80531eb506699d13a486,199
0x90098ee8c21e5397e8ff1978bd40ffcd76174756,200
0x47e920f0379ca4648dade5c79bf022c8283efc67,200
0xc94b360bb4b3cdb2ed0c6c0cdfec9e255cff258b,200
0x55bb097adfb35dd0a9dfa8ebe03d579c5b3db8b9,200
0x1f0299942390de72e9e5a0d7ae0ffd09d5007fcb,200
0x5c9eba3b10e45bf6db77267b40b95f3f91fc5f67,200
0x488c410f399a2d683ca9f0f2818a0cebbf7f1821,200
0x861736fa0e2898d5acde086c21d4ffaf170101fc,200
0xdb3b95a0567c27a0d1fd6020550dd566a903300d,200
0x2756301b12dbd300f329f7693839011eca868c0b,200
0x0a593f5e1a7e04a88078f4f99cc94145a7795009,200
0xe3324e63cc99f05dc482d2e73b2016143b163ede,200
0x18405396c4cec8447e74d408fabef1a9c2dc6269,201
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,201
0xd5cbb6237659ee930a084026a01c08ea850a9bea,201
0x47e920f0379ca4648dade5c79bf022c8283efc67,201
0x69a9572beb66080cd901f9b8f8b9a50cc3245b8a,201
0x9b2d9121f91a5b647af8d85cf0b6859e49e86fde,201
0x4c6d2528680c4750f815ad0912a5540aa1330a4d,201
0x8dd0513d158508ff152b0ad45562a22b39644359,201
0x37a4ace8943e497cdd62749225ff2e3485bdb4ad,210
0xd28b3107724e066264f735ffedaad0d5f35a426c,210
0xc4aeb5fd1f73755b18bd6d3b51a478278a1cce0d,210
0x1f0299942390de72e9e5a0d7ae0ffd09d5007fcb,210
0xfe8c1e0d733815bdd889144ea721a39b44fda866,212